Date,Price,Daily Return
2022-06-14,94.88681779184962,-0.00018287799345626145
2022-06-15,94.30247877303985,-0.00615827395636366
2022-06-16,94.87389018029737,0.006059346633217823
2022-06-17,95.24985669664075,0.003962802786192275
2022-06-20,95.64537267016227,0.0041524049194236225
2022-06-21,95.1906789427649,-0.004753954265674756
2022-06-22,95.89207609823296,0.007368338615273304
2022-06-23,95.19115056683681,-0.0073095250401932635
2022-06-24,95.48457911373696,0.003082519174869301
2022-06-27,96.57980692664194,0.011470206216235124
2022-06-28,96.0845387640766,-0.005128071574439196
2022-06-29,95.80138989927521,-0.0029468722902092123
2022-06-30,95.85121558181903,0.0005200935246995106
2022-07-01,95.59947775476093,-0.0026263394316916417
2022-07-04,94.82414603922787,-0.008110208693001403
2022-07-05,94.85842752663088,0.0003615269826825007
2022-07-06,94.32727566976783,-0.005599416632896747
2022-07-07,94.56407188508541,0.0025103684341164145
2022-07-08,94.10435976796852,-0.004861382425193549
2022-07-11,94.87932697047728,0.008235189149786312
2022-07-12,94.48770032430917,-0.004127628838366075
2022-07-13,94.32666956620633,-0.0017042510035712073
2022-07-14,94.73342817489116,0.004312233332899854
2022-07-15,94.11799601667418,-0.006496462442811653
2022-07-18,94.23172598397625,0.0012083764223147595
2022-07-19,94.88529736111747,0.006935789091376257
2022-07-20,94.08155574383684,-0.008470665525995208
2022-07-21,94.173872673103,0.0009812436511734527
2022-07-22,94.30381407022722,0.0013798030540303533
2022-07-25,94.69472550611587,0.004145234630675126
2022-07-26,94.07625015067683,-0.00653125453538699
2022-07-27,93.41602184413469,-0.007018012574743207
2022-07-28,93.67699262694313,0.002793640508946892
2022-07-29,93.82548496355973,0.0015851526874688512
2022-08-01,93.95073138873268,0.0013348870535717457
2022-08-02,94.12395549348116,0.0018437760109790825
2022-08-03,93.78394313269192,-0.0036123892053473456
2022-08-04,93.90006998127241,0.0012382380682819905
2022-08-05,94.04660621792175,0.0015605551378030378
2022-08-08,93.68943050890857,-0.0037978585658427788
2022-08-09,94.62231776448095,0.009957230506206111
2022-08-10,94.85923422493684,0.00250381163823933
2022-08-11,94.26358247633551,-0.00627932276143908
2022-08-12,94.59185928065243,0.0034825411435994037
2022-08-15,94.10451844553877,-0.005152037805576103
2022-08-16,94.49806074741,0.004181970306760314
2022-08-17,95.0773585369137,0.006130261138925964
2022-08-18,94.66701737773785,-0.004315866211370845
2022-08-19,95.14870544236001,0.0050882353533981415
2022-08-22,95.35509590582825,0.0021691358017820613
2022-08-23,95.7661259858255,0.004310520335516999
2022-08-24,96.71452247715247,0.009903256308680046
2022-08-25,96.59182841915104,-0.0012686208323099924
2022-08-26,96.2149603369723,-0.003901655951095184
2022-08-29,95.77020312215953,-0.004622537007291805
2022-08-30,95.36229797967681,-0.004259207239671568
2022-08-31,95.32374712496976,-0.00040425677153113604
2022-09-01,95.49432311237808,0.0017894385455148056
2022-09-02,95.6326685120431,0.0014487290464607813
2022-09-05,96.0462601365611,0.004324794350645163
2022-09-06,96.05276108250006,6.768557078338792e-05
2022-09-07,96.77952812107871,0.0075663315701506445
2022-09-08,96.64719970445974,-0.0013673182664563311
2022-09-09,98.00728428775454,0.014072674505353995
2022-09-12,98.32011796163705,0.0031919430903116575
2022-09-13,97.8915391834289,-0.004359014076604069
2022-09-14,97.35609293439835,-0.005469790887925857
2022-09-15,97.59732914201994,0.0024778747826717912
2022-09-16,97.48559774935703,-0.0011448201876542205
2022-09-19,97.84259799640307,0.0036620819412106417
2022-09-20,98.07921680868984,0.0024183619111939644
2022-09-21,98.0428023523614,-0.00037127596970374207
2022-09-22,97.6194054933272,-0.004318489974537137
2022-09-23,96.86198188098427,-0.007758945145334929
2022-09-26,96.63872440495075,-0.0023049030352057394
2022-09-27,97.0669238021125,0.0044309297313097785
2022-09-28,97.1739706741776,0.001102815128697508
2022-09-29,96.5511012848216,-0.00640983778922101
2022-09-30,96.6376917477472,0.0008968355800537293
2022-10-03,96.83035043761161,0.001993618497918099
2022-10-04,96.38842171951104,-0.004563948349906132
2022-10-05,96.46528427248381,0.0007974251637446555
2022-10-06,96.49438863170681,0.00030170811647418856
2022-10-07,95.9229034827915,-0.005922470280593416
2022-10-10,96.10179716296564,0.0018649735743897164
2022-10-11,96.38218942614975,0.002917658893606679
2022-10-12,96.92371504773739,0.005618523762656042
2022-10-13,97.45061607375484,0.005436244635876196
2022-10-14,96.7617813897763,-0.007068551351765713
2022-10-17,96.29286886981873,-0.004846050922405966
2022-10-18,96.55038650342307,0.002674316765372137
2022-10-19,96.80727947887917,0.0026607141075192806
2022-10-20,97.06480332203219,0.002660170232438035
2022-10-21,98.99116906735955,0.019846181925865035
2022-10-24,99.27661432270614,0.0028835426234066746
2022-10-25,99.84439714279644,0.005719200075102076
2022-10-26,100.32139802454304,0.004777442654738084
2022-10-27,100.64709365019594,0.0032465219989579737
2022-10-28,100.48945902787577,-0.001566211368885037
2022-10-31,100.8689436381224,0.003776362355989658
2022-11-01,100.48253103085362,-0.003830838247449835
2022-11-02,100.3641217274836,-0.0011784068549552855
2022-11-03,100.12143995356905,-0.002418013227610391
2022-11-04,100.16237702326222,0.00040887416034124255
2022-11-07,101.31970630659897,0.01155453092999147
2022-11-08,100.3860737103031,-0.009214718738629741
2022-11-09,100.72920380549036,0.0034181045488189646
2022-11-10,99.92284586989553,-0.008005205095752784
2022-11-11,99.68687993700081,-0.0023614813093089226
2022-11-14,100.2313552354845,0.005461855149120747
2022-11-15,100.26349524503223,0.0003206582358606397
2022-11-16,99.72462285606757,-0.00537456217387716
2022-11-17,99.36697100143759,-0.003586394657477688
2022-11-18,99.70676987590493,0.003419636032403746
2022-11-21,99.34158656004637,-0.0036625729257207524
2022-11-22,99.44981585483735,0.001089466139395401
2022-11-23,99.47260177478925,0.00022911978022322236
2022-11-24,99.14680160098635,-0.0032752754827960664
2022-11-25,100.21877364564901,0.010811967984371104
2022-11-28,100.53573315680802,0.00316267600998302
2022-11-29,99.52316186347922,-0.010071755201202664
2022-11-30,99.61638902086392,0.0009367382992974787
2022-12-01,99.28549578847974,-0.003321674632422997
2022-12-02,99.71171245587784,0.004292839190793094
2022-12-05,99.3154520866615,-0.00397406041333102
2022-12-06,99.25808386592804,-0.0005776364052936349
2022-12-07,99.51057750541827,0.0025438093267171973
2022-12-08,99.94345510250334,0.004350066173231658
2022-12-09,99.34330689897544,-0.00600487748709882
2022-12-12,99.17605628105497,-0.001683562014807442
2022-12-13,98.9385836254745,-0.002394455521678559
2022-12-14,98.61191900918763,-0.0033016908501887388
2022-12-15,99.49464612932819,0.00895152562702197
2022-12-16,99.69713698480867,0.0020351934838510693
2022-12-19,99.06669500764114,-0.00632357153108203
2022-12-20,99.52562598116853,0.004632545513827723
2022-12-21,100.58670407967485,0.010661355686495087
2022-12-22,101.10293670995041,0.005132215385710012
2022-12-23,100.3432517269734,-0.007513975436306385
2022-12-26,100.10113469054029,-0.0024128880843118108
2022-12-27,100.73459026513359,0.006328155785162756
2022-12-28,100.3807555323242,-0.0035125445180061348
2022-12-29,100.60266524639732,0.002210679854881769
2022-12-30,100.98998227311199,0.0038499678489237565
2023-01-02,100.52651703732295,-0.004589219894461151
2023-01-03,100.49675435929205,-0.00029606793220381437
2023-01-04,98.87612068925752,-0.016126228955021873
2023-01-05,98.36392686859037,-0.005180156918543001
2023-01-06,98.23764279289378,-0.00128384540671397
2023-01-09,97.61375120191136,-0.006350840403385114
2023-01-10,98.42995685387719,0.008361584734895925
2023-01-11,97.71488616489687,-0.007264766864033752
2023-01-12,97.49486392154837,-0.002251675788448456
2023-01-13,97.56023421019142,0.0006704998193100109
2023-01-16,98.28087085472447,0.00738658173965069
2023-01-17,97.56293977913475,-0.007304891270763562
2023-01-18,98.14452165521223,0.005961094216657242
2023-01-19,98.14963818572203,5.21326144700161e-05
2023-01-20,97.65888386019806,-0.005000062502475497
2023-01-23,97.88993559732968,0.002365905978020193
2023-01-24,97.98946544511642,0.0010167526128136081
2023-01-25,97.68935700653702,-0.003062660227976138
2023-01-26,97.72425804903203,0.0003572655564993899
2023-01-27,97.53160125060116,-0.001971432705421118
2023-01-30,97.58835992322678,0.0005819516125833079
2023-01-31,97.9194252604873,0.0033924674778936397
2023-02-01,98.71243366855998,0.008098581113636058
2023-02-02,98.09352591914656,-0.006269805397478987
2023-02-03,99.16004260647469,0.010872447262291366
2023-02-06,98.18399870671344,-0.009843116986493912
2023-02-07,98.10810615919564,-0.0007729624838818754
2023-02-08,98.40226476243794,0.0029983108915075446
2023-02-09,98.54276069630545,0.001427771344558959
2023-02-10,98.23141093639515,-0.003159539652738519
2023-02-13,98.12734981121652,-0.0010593467424183823
2023-02-14,97.88084934388709,-0.0025120465171398075
2023-02-15,97.58616696541499,-0.0030106234309102567
2023-02-16,98.0109680139255,0.004353086730633333
2023-02-17,98.18947575690802,0.0018213037438540077
2023-02-20,97.84302095927771,-0.003528431076341098
2023-02-21,98.29282089699433,0.004597159136202738
2023-02-22,98.44647065743263,0.0015631839541904644
2023-02-23,98.85290171685212,0.004128447233357513
2023-02-24,99.16771613781391,0.003184675568386748
2023-02-27,98.75321863235288,-0.004179762543739527
2023-02-28,98.4731281122544,-0.0028362672526272624
2023-03-01,98.84677491481602,0.0037944037091589573
2023-03-02,99.15196004753275,0.003087456651769688
2023-03-03,99.14150925055068,-0.00010540181935949777
2023-03-06,99.20017294220507,0.0005917167501064875
2023-03-07,99.83900539009929,0.0064398319977366
2023-03-08,99.54321969568137,-0.002962626613338114
2023-03-09,99.81676838626639,0.0027480394086236734
2023-03-10,99.71567206004944,-0.0010128190668899327
2023-03-13,99.60683145843583,-0.0010915094825622105
2023-03-14,100.15621988442943,0.0055155697450615946
2023-03-15,100.56892805892345,0.0041206444788974604
2023-03-16,100.97568287692377,0.004044537670342919
2023-03-17,101.62842228050093,0.006464322745633346
2023-03-20,101.63892420131731,0.00010333645431781914
2023-03-21,101.9799006869648,0.003354782513952156
2023-03-22,101.82476730866806,-0.001521215232136114
2023-03-23,101.98685048491228,0.0015917853831464237
2023-03-24,101.92177895772845,-0.0006380384027395648
2023-03-27,101.9702769402248,0.0004758353218743532
2023-03-28,102.26785545294325,0.002918286795404962
2023-03-29,101.85874511132653,-0.00400038056733251
2023-03-30,102.90493874916925,0.01027102421789393
2023-03-31,102.4019300584194,-0.004888090861954983
2023-04-03,101.79483575202553,-0.005928543593343597
2023-04-04,102.37389118877557,0.005688455926788181
2023-04-05,102.76972253575704,0.003866526341677891
2023-04-06,103.08178244428312,0.003036496555855783
2023-04-07,103.39595519891526,0.003047800951656546
2023-04-10,103.38983181249179,-5.922268827332457e-05
2023-04-11,102.94120462674888,-0.0043391809221291645
2023-04-12,102.97910690584574,0.0003681934676622783
2023-04-13,102.64052605008969,-0.0032878597021201153
2023-04-14,103.12808591679857,0.00475016921163229
2023-04-17,103.05455722604749,-0.00071298415070359
2023-04-18,102.64180862765124,-0.004005146492366129
2023-04-19,102.48111570682474,-0.0015655698489242698
2023-04-20,102.68758143396255,0.0020146709539000597
2023-04-21,102.40571915756057,-0.0027448526147559895
2023-04-24,101.99460895977735,-0.00401452380946308
2023-04-25,102.1164525655233,0.0011946082934050136
2023-04-26,102.23893585107767,0.0011994471260718246
2023-04-27,101.9854642633921,-0.002479208000118238
2023-04-28,101.74994511058294,-0.0023093403997347982
2023-05-01,101.86597007926176,0.0011402951476063958
2023-05-02,101.1419279085131,-0.007107792427493541
2023-05-03,100.43819602132483,-0.006957865068825092
2023-05-04,100.07897391069861,-0.0035765488116687285
2023-05-05,99.97225033484268,-0.0010663935858410574
2023-05-08,100.12770411764168,0.0015549693267714816
2023-05-09,100.86538222611645,0.007367372646516069
2023-05-10,101.29421203771747,0.004251506335837643
2023-05-11,101.21424277273576,-0.0007894751671688427
2023-05-12,101.20473466878441,-9.394037529576414e-05
2023-05-15,100.7034699864655,-0.004952976596988347
2023-05-16,100.69421341846932,-9.191905698416772e-05
2023-05-17,100.54988409900925,-0.0014333427369878737
2023-05-18,100.71124337917828,0.001604768435239074
2023-05-19,100.29762790740213,-0.004106944347999857
2023-05-22,100.55730116452271,0.002589026904607558
2023-05-23,101.323670621024,0.007621221409347656
2023-05-24,101.26929054679557,-0.0005366966464510965
2023-05-25,101.47014640784504,0.0019833837085749917
2023-05-26,101.8152184037006,0.0034007243319487666
2023-05-29,101.61460816775768,-0.001970336449581553
2023-05-30,101.72665440866288,0.0011026587901635315
2023-05-31,101.73295060905379,6.189332016772015e-05
2023-06-01,101.7817886583282,0.00048006126807514536
2023-06-02,101.39528376640047,-0.0037973874994984493
2023-06-05,101.40753885352994,0.00012086446897972845
2023-06-06,101.65653799915266,0.0024554303204455613
2023-06-07,102.38210980305018,0.007137482922186186
2023-06-08,102.86174521609279,0.0046847580496755074
2023-06-09,103.93833644484857,0.010466390848163004
2023-06-12,103.55466266340454,-0.0036913596519568596
2023-06-13,103.99082298176488,0.004211884884199157
2023-06-14,104.08249398463406,0.0008815297373427993
2023-06-15,105.17739545124289,0.010519554486948348
2023-06-16,104.77324630856532,-0.003842547544970529
2023-06-19,104.35338538747493,-0.00400732950331487
2023-06-20,104.05368906475292,-0.002871936752307652
2023-06-21,102.99174120259802,-0.01020576849989472
2023-06-22,102.72886369175764,-0.002552413502003709
2023-06-23,102.34929736098078,-0.003694836262530447
2023-06-26,102.42449425421889,0.0007347084462425256
2023-06-27,102.59537224210747,0.00166833128279322
2023-06-28,103.53345766171542,0.009143545162975025
2023-06-29,104.00866958080843,0.004589935754350227
2023-06-30,103.72021775297723,-0.0027733440778904134
2023-07-03,103.27101041730306,-0.004330952493216106
2023-07-04,103.51697000305631,0.0023816905127524955
2023-07-05,102.85685339954598,-0.006376892634037125
2023-07-06,103.77258278247317,0.008902949610659822
2023-07-07,104.36230284283381,0.005682811823203938
2023-07-10,104.12771501678145,-0.002247821480191401
2023-07-11,103.27114775223602,-0.008226121781385355
2023-07-12,103.94808393931872,0.006554940095241129
2023-07-13,103.89081401669242,-0.0005509473619517242
2023-07-14,104.50972217267915,0.005957294317544656
2023-07-17,103.71250834328197,-0.007628130788444356
2023-07-18,103.41282083180508,-0.0028895985283177482
2023-07-19,103.41544268166416,2.535323800272782e-05
2023-07-20,103.43893297854653,0.00022714496281450142
2023-07-21,103.21390024280691,-0.002175512925933697
2023-07-24,103.52532520898066,0.003017277376798379
2023-07-25,102.99151499428937,-0.005156324924492763
2023-07-26,102.92032525177872,-0.0006912194904075499
2023-07-27,102.98047306763468,0.0005844114435978849
2023-07-28,103.23769248466405,0.002497749421489267
2023-07-31,103.59349992370849,0.0034464877166573197
2023-08-01,103.03117887778956,-0.005428149896789441
2023-08-02,102.26412179242175,-0.007444902540401434
2023-08-03,102.902960203371,0.00624694565163311
2023-08-04,103.0691172093608,0.0016146960754230995
2023-08-07,102.69487394108252,-0.0036309932442526896
2023-08-08,103.47044992884378,0.007552236620945816
2023-08-09,103.52828724599021,0.0005589742500028835
2023-08-10,104.11793583802212,0.0056955312187369775
2023-08-11,104.15169507872717,0.0003242403955988138
2023-08-14,105.18206904116818,0.009893011934776054
2023-08-15,106.05973946238977,0.008344296981627877
2023-08-16,105.93525738815023,-0.0011736977185737916
2023-08-17,106.42104286362742,0.004585682684446148
2023-08-18,106.74373083841999,0.003032182039468253
2023-08-21,107.42804661718617,0.006410828752107592
2023-08-22,106.94558488689611,-0.004491022088573203
2023-08-23,107.28861061689533,0.0032074791153088784
2023-08-24,107.81782286032012,0.004932604126215205
2023-08-25,106.93845311710857,-0.008156070303430202
2023-08-28,106.34682386077569,-0.005532427663648593
2023-08-29,105.32720777189563,-0.009587649652940178
2023-08-30,105.19250435467335,-0.0012789042838200653
2023-08-31,105.55127548257133,0.003410614949220401
2023-09-01,106.30245400861935,0.0071167167105627
2023-09-04,106.33950139882923,0.0003485092658996762
2023-09-05,107.15380917161488,0.007657622633865564
2023-09-06,106.46375844250744,-0.006439815200617575
2023-09-07,105.61206722282985,-0.00799982296452103
2023-09-08,105.58429337338154,-0.0002629798864717711
2023-09-11,105.7763260978512,0.0018187622262201717
2023-09-12,105.75997872380415,-0.0001545466235225555
2023-09-13,104.72625767378422,-0.009774217643514596
2023-09-14,104.68169765402781,-0.00042549042375986573
2023-09-15,104.0294629037754,-0.006230647428054225
2023-09-18,104.36429917819041,0.003218667722284848
2023-09-19,104.54759830123884,0.0017563393276417772
2023-09-20,104.07765840807517,-0.004494985067084997
2023-09-21,103.82072494940681,-0.002468670631125784
2023-09-22,103.29111818846233,-0.0051011660841566945
2023-09-25,103.25977863982575,-0.00030340990770764313
2023-09-26,103.73734980007637,0.004624948518594123
2023-09-27,103.2444867769086,-0.0047510662660808466
2023-09-28,103.49651003466752,0.0024410335663103714
2023-09-29,103.2313812254813,-0.0025617173863873703
2023-10-02,102.83494480935013,-0.003840270385080456
2023-10-03,102.78142962937285,-0.0005203987815279709
2023-10-04,102.26380846816316,-0.005036135059380061
2023-10-05,101.98698381548957,-0.002706966001171154
2023-10-06,101.38804486919514,-0.005872699867053613
2023-10-09,102.37040743565335,0.00968913610796611
2023-10-10,102.38803921163921,0.00017223508655999747
2023-10-11,102.03817645764292,-0.003417027581445466
2023-10-12,102.14516641301003,0.0010485286887846796
2023-10-13,102.08900238816462,-0.0005498451548683549
2023-10-16,101.97851758839799,-0.0010822399786662308
2023-10-17,102.2856009384197,0.003011255284776271
2023-10-18,102.66435479344337,0.0037029049206220768
2023-10-19,102.3991042196381,-0.0025836676647794142
2023-10-20,102.11119509931576,-0.0028116370989417737
2023-10-23,101.97366925073993,-0.0013468243951319228
2023-10-24,100.82270866837214,-0.011286840915155515
2023-10-25,100.06511313727287,-0.007514135863887237
2023-10-26,100.74855027099512,0.006829924159329009
2023-10-27,101.57103412774578,0.00816372895231068
2023-10-30,101.44651610796758,-0.001225920567290742
2023-10-31,101.73479458949546,0.0028416794640938998
2023-11-01,101.89041966676723,0.001529713387634181
2023-11-02,103.42986007099485,0.015108784606662349
2023-11-03,103.98964752671215,0.005412242222246625
2023-11-06,103.92568873097176,-0.0006150496444750535
2023-11-07,103.44791851067154,-0.004597229290796422
2023-11-08,102.64469535054276,-0.007764517369635824
2023-11-09,102.74642716847637,0.0009911064335685965
2023-11-10,102.36825179583423,-0.0036806668909473775
2023-11-13,101.65712494103538,-0.006946751969713596
2023-11-14,101.33383849891412,-0.0031801651119759237
2023-11-15,100.79306449710693,-0.005336558940407535
2023-11-16,101.6366353146432,0.0083693339590889
2023-11-17,102.07745519311793,0.004337214402169572
2023-11-20,102.07346887245961,-3.905192043406525e-05
2023-11-21,102.81344094190463,0.007249406507087643
2023-11-22,102.85212509572844,0.00037625580341842135
2023-11-23,102.42148299506431,-0.004187002458756345
2023-11-24,103.18304503369914,0.007435569339213094
2023-11-27,103.45250005554146,0.0026114273110889098
2023-11-28,102.93387697837824,-0.005013151706191624
2023-11-29,102.83870763933643,-0.0009245677111899098
2023-11-30,102.40089851264406,-0.004257240651329492
2023-12-01,101.7094986471619,-0.0067518925666145094
2023-12-04,102.17258742092771,0.004553053352197804
2023-12-05,103.12729574116278,0.009344075004207248
2023-12-06,102.42801195425321,-0.006780782739272967
2023-12-07,102.7094965725985,0.0027481214657471466
2023-12-08,102.38417528803758,-0.0031673924555843404
2023-12-11,102.14061259615522,-0.0023789095453193307
2023-12-12,101.8444156340358,-0.002899894122336346
2023-12-13,101.41242024919589,-0.004241718921459821
2023-12-14,101.4366810631683,0.00023922921780970374
2023-12-15,101.02120600496278,-0.004095905483606906
2023-12-18,101.1564344178527,0.001338614121111091
2023-12-19,101.13131536312814,-0.0002483189019968314
2023-12-20,101.01184133969493,-0.0011813751556995224
2023-12-21,100.55805950867413,-0.004492362727007007
2023-12-22,100.26967384338997,-0.002867852330218157
2023-12-25,100.64736945630284,0.00376679806002752
2023-12-26,100.89782805011502,0.0024884763026113946
2023-12-27,100.40905042771575,-0.004844282893349275
2023-12-28,100.45871658043036,0.0004946382074428832
2023-12-29,100.83441014211627,0.0037397806230693264
